Starting experiment with k_cluster = 1
   1, 84096.73438
   2, 78907.72656
   3, 74130.85938
   4, 69770.10156
   5, 65824.35156
   6, 62286.89453
   7, 59140.98438
   8, 56361.48047
   9, 53912.25000
  10, 51750.03125
  11, 49828.34766
  12, 48105.36328
  13, 46548.34375
  14, 45136.20703
  15, 43859.69922
  16, 42716.42969
  17, 41709.33203
  18, 40842.25781
  19, 40118.05078
  20, 39536.30859
  21, 39093.20703
  22, 38779.87891
  23, 38583.62500
  24, 38487.69141
  25, 38472.53906
  26, 38517.37109
  27, 38601.78516
  28, 38707.21875
  29, 38817.70703
  30, 38922.23047
  31, 39012.62109
  32, 39084.88672
  33, 39137.82812
  34, 39172.40625
  35, 39190.13281
  36, 39194.06641
  37, 39185.62891
  38, 39166.80859
  39, 39138.64844
  40, 39101.68750
  41, 39056.36719
  42, 39003.32812
  43, 38943.85938
  44, 38879.51562
  45, 38812.61719
  46, 38745.87109
  47, 38682.49609
  48, 38624.81250
  49, 38575.10156
  50, 38534.50391
  51, 38503.71094
  52, 38482.11719
  53, 38468.82812
  54, 38462.07031
  55, 38460.44141
  56, 38462.19141
  57, 38465.78906
  58, 38470.58594
  59, 38475.55078
  60, 38480.32422
  61, 38484.98438
  62, 38489.24609
  63, 38492.73047
  64, 38495.57422
  65, 38497.40234
  66, 38497.83203
  67, 38496.99609
  68, 38494.84766
  69, 38491.17969
  70, 38486.72656
  71, 38481.41406
  72, 38476.14453
  73, 38470.88281
  74, 38466.33594
  75, 38462.50391
  76, 38459.48828
  77, 38457.46484
  78, 38455.78906
  79, 38454.82812
  80, 38454.44141
  81, 38454.31250
  82, 38454.35547
  83, 38454.64453
  84, 38455.14062
  85, 38455.64062
  86, 38456.14062
  87, 38456.63672
  88, 38457.21875
  89, 38457.36719
  90, 38457.65625
  91, 38457.49219
  92, 38457.23438
  93, 38456.64844
  94, 38456.39844
  95, 38455.71875
  96, 38455.11328
  97, 38454.75391
  98, 38454.48438
  99, 38453.99219
 100, 38453.91016
 101, 38453.72656
 102, 38453.51562
 103, 38453.56250
 104, 38453.54297
 105, 38453.52734
 106, 38453.60156
 107, 38453.71875
 108, 38453.78125
 109, 38453.82031
 110, 38453.91406
 111, 38454.02344
 112, 38453.98047
 113, 38453.88672
 114, 38453.82031
 115, 38453.74219
 116, 38453.78125
 117, 38453.68750
 118, 38453.62500
 119, 38453.56250
 120, 38453.59375
 121, 38453.55859
 122, 38453.45312
 123, 38453.58594
 124, 38453.47656
 125, 38453.55078
 126, 38453.57031
 127, 38453.48828
 128, 38453.57031
 129, 38453.56250
 130, 38453.56641
 131, 38453.56250
 132, 38453.67188
 133, 38453.57422
 134, 38453.58594
 135, 38453.66016
 136, 38453.52734
 137, 38453.44922
 138, 38453.49609
 139, 38453.46875
 140, 38453.60547
 141, 38453.41016
 142, 38453.54297
 143, 38453.62500
 144, 38453.42578
 145, 38453.58984
 146, 38453.49609
 147, 38453.50000
 148, 38453.52734
 149, 38453.57422
 150, 38453.55859
 151, 38453.47266
 152, 38453.54297
 153, 38453.53516
 154, 38453.46094
 155, 38453.44141
 156, 38453.40234
 157, 38453.39844
 158, 38453.50781
 159, 38453.59375
 160, 38453.60547
 161, 38453.57031
 162, 38453.53906
 163, 38453.47656
 164, 38453.48828
 165, 38453.53125
 166, 38453.50000
 167, 38453.53125
 168, 38453.53125
 169, 38453.50391
 170, 38453.51953
 171, 38453.48438
 172, 38453.48047
 173, 38453.57812
 174, 38453.49609
 175, 38453.50000
 176, 38453.56250
 177, 38453.61328
 178, 38453.64844
 179, 38453.66016
 180, 38453.64844
 181, 38453.56250
 182, 38453.53125
 183, 38453.57422
 184, 38453.58594
 185, 38453.62891
 186, 38453.62891
 187, 38453.60938
 188, 38453.62891
 189, 38453.62500
 190, 38453.57812
 191, 38453.57812
 192, 38453.61719
 193, 38453.62109
 194, 38453.59766
 195, 38453.56641
 196, 38453.57031
 197, 38453.56641
 198, 38453.53125
 199, 38453.49609
 200, 38453.49219
validation loss: 0.0
[ 0.10278131 -1.50549376]
Starting experiment with k_cluster = 2
   1, 33282.62500
   2, 29986.83984
   3, 27095.29102
   4, 24575.68750
   5, 22366.93750
   6, 20431.34961
   7, 18756.00391
   8, 17318.73633
   9, 16090.32031
  10, 15039.79785
  11, 14129.55176
  12, 13336.90527
  13, 12637.91895
  14, 12022.84863
  15, 11484.68066
  16, 11017.06250
  17, 10614.96289
  18, 10282.23828
  19, 10017.08105
  20, 9811.67969
  21, 9656.96191
  22, 9543.78613
  23, 9458.27539
  24, 9392.86426
  25, 9344.32812
  26, 9311.73730
  27, 9295.14844
  28, 9293.29980
  29, 9305.02734
  30, 9327.98242
  31, 9359.44238
  32, 9396.42480
  33, 9435.60449
  34, 9473.16895
  35, 9504.91504
  36, 9527.09277
  37, 9537.65430
  38, 9536.57812
  39, 9525.60938
  40, 9507.69434
  41, 9485.60645
  42, 9461.71289
  43, 9437.28906
  44, 9412.85840
  45, 9388.73926
  46, 9365.37012
  47, 9343.14551
  48, 9322.41016
  49, 9303.09570
  50, 9285.22949
  51, 9268.63574
  52, 9253.97852
  53, 9241.97168
  54, 9232.66504
  55, 9225.38477
  56, 9219.47852
  57, 9214.77832
  58, 9211.28418
  59, 9208.61914
  60, 9206.77344
  61, 9205.96777
  62, 9206.27344
  63, 9207.51172
  64, 9209.47070
  65, 9211.79883
  66, 9214.15723
  67, 9216.12695
  68, 9217.45898
  69, 9218.01660
  70, 9217.84570
  71, 9217.16895
  72, 9216.13867
  73, 9214.89648
  74, 9213.59277
  75, 9212.18945
  76, 9210.82910
  77, 9209.59570
  78, 9208.46680
  79, 9207.40918
  80, 9206.52051
  81, 9205.82715
  82, 9205.24414
  83, 9204.76953
  84, 9204.28809
  85, 9203.97363
  86, 9203.76562
  87, 9203.60254
  88, 9203.54297
  89, 9203.56152
  90, 9203.67188
  91, 9203.81836
  92, 9203.95508
  93, 9204.12793
  94, 9204.27344
  95, 9204.36328
  96, 9204.41992
  97, 9204.38379
  98, 9204.32129
  99, 9204.16504
 100, 9204.01367
 101, 9203.91211
 102, 9203.78613
 103, 9203.68555
 104, 9203.58008
 105, 9203.50684
 106, 9203.44922
 107, 9203.42383
 108, 9203.41504
 109, 9203.43066
 110, 9203.40527
 111, 9203.39258
 112, 9203.39258
 113, 9203.38770
