Starting experiment with k_cluster = 1
  76, 6217.33691
  77, 6217.61670
  78, 6217.81006
  79, 6217.94287
  80, 6218.02490
  81, 6218.03174
  82, 6217.98828
  83, 6217.91748
  84, 6217.80273
  85, 6217.65479
  86, 6217.52100
  87, 6217.36719
  88, 6217.19873
  89, 6217.04248
  90, 6216.87842
  91, 6216.71094
  92, 6216.58350
  93, 6216.45947
  94, 6216.32324
  95, 6216.21533
  96, 6216.12061
  97, 6216.06885
  98, 6216.06738
  99, 6216.08008
 100, 6216.10742
 101, 6216.15527
 102, 6216.19238
 103, 6216.21875
 104, 6216.23926
 105, 6216.23145
 106, 6216.20166
 107, 6216.17090
 108, 6216.12695
 109, 6216.08936
 110, 6216.06445
 111, 6216.03223
 112, 6216.01758
 113, 6216.00928
 114, 6216.00098
 115, 6216.00439
 116, 6216.01123
 117, 6216.01367
 118, 6216.01855
 119, 6216.01904
 120, 6216.01318
 121, 6216.00488
 122, 6215.99805
 123, 6215.99121
 124, 6215.98779
 125, 6215.98682
 126, 6215.98779
 127, 6215.99072
 128, 6215.99121
 129, 6215.99268
 130, 6215.99316
 131, 6215.99316
 132, 6215.99072
 133, 6215.98828
 134, 6215.98438
 135, 6215.97949
 136, 6215.97510
 137, 6215.97266
 138, 6215.97070
 139, 6215.97021
 140, 6215.97168
 141, 6215.97266
 142, 6215.97412
 143, 6215.97461
 144, 6215.97607
 145, 6215.97656
 146, 6215.97559
 147, 6215.97461
 148, 6215.97363
 149, 6215.97266
 150, 6215.97119
 151, 6215.97070
 152, 6215.96973
 153, 6215.97021
 154, 6215.97070
 155, 6215.97021
 156, 6215.97070
 157, 6215.97119
 158, 6215.97168
 159, 6215.97119
 160, 6215.97070
 161, 6215.97070
 162, 6215.97119
 163, 6215.97070
 164, 6215.97021
 165, 6215.97070
 166, 6215.96924
 167, 6215.96973
 168, 6215.97021
 169, 6215.97021
 170, 6215.97021
 171, 6215.97021
 172, 6215.96973
 173, 6215.97021
 174, 6215.97021
 175, 6215.96973
 176, 6215.97021
 177, 6215.96973
 178, 6215.96973
 179, 6215.97021
 180, 6215.96973
 181, 6215.97021
 182, 6215.96973
 183, 6215.97021
 184, 6215.97021
 185, 6215.97021
 186, 6215.96973
 187, 6215.97021
 188, 6215.96973
 189, 6215.96973
 190, 6215.96973
 191, 6215.96973
 192, 6215.96973
 193, 6215.96973
 194, 6215.97021
 195, 6215.96973
 196, 6215.96973
 197, 6215.96973
 198, 6215.96973
 199, 6215.96973
 200, 6215.96973
validation loss: 2988.2590332
Starting experiment with k_cluster = 3
   1, 18808.29297
   2, 16780.84375
   3, 14968.20898
   4, 13362.50000
   5, 11937.55664
   6, 10676.32520
   7, 9575.95215
   8, 8619.58984
   9, 7789.14551
  10, 7068.97949
  11, 6451.64844
  12, 5925.90674
  13, 5482.64453
  14, 5119.49023
  15, 4828.19727
  16, 4603.45166
  17, 4429.06250
  18, 4294.90625
  19, 4183.31201
  20, 4073.18457
  21, 3958.92676
  22, 3838.46045
  23, 3723.41431
  24, 3631.21167
  25, 3581.36450
  26, 3577.67041
  27, 3608.46143
  28, 3659.31641
  29, 3713.36768
  30, 3761.34619
  31, 3795.66089
  32, 3813.04883
  33, 3815.32227
  34, 3805.00830
  35, 3784.91650
  36, 3757.23682
  37, 3724.46606
  38, 3689.53418
  39, 3655.31689
  40, 3624.18457
  41, 3596.65210
  42, 3573.12207
  43, 3553.49243
  44, 3536.21777
  45, 3522.00269
  46, 3512.02881
  47, 3505.61743
  48, 3502.11084
  49, 3499.31152
  50, 3495.52808
  51, 3489.88647
  52, 3483.48950
  53, 3477.58447
  54, 3474.70947
  55, 3475.14258
  56, 3477.84595
  57, 3481.65747
  58, 3485.77417
  59, 3488.86060
  60, 3490.32983
  61, 3490.16016
  62, 3488.61426
  63, 3486.17480
  64, 3483.13477
  65, 3479.87842
  66, 3476.93799
  67, 3474.42480
  68, 3472.50049
  69, 3471.09473
  70, 3469.85327
  71, 3468.78467
  72, 3467.88086
  73, 3467.38403
  74, 3467.38501
  75, 3467.71021
  76, 3468.10376
  77, 3468.31299
  78, 3468.28955
  79, 3468.10107
  80, 3467.94897
  81, 3467.94116
  82, 3468.01855
  83, 3468.05518
  84, 3468.01929
  85, 3467.89087
  86, 3467.70557
  87, 3467.46729
  88, 3467.20312
  89, 3466.92432
  90, 3466.67212
  91, 3466.46753
  92, 3466.33569
  93, 3466.25977
  94, 3466.21753
  95, 3466.17871
  96, 3466.14795
  97, 3466.15088
  98, 3466.22070
  99, 3466.30908
 100, 3466.38379
 101, 3466.40015
 102, 3466.36084
 103, 3466.29883
 104, 3466.23438
 105, 3466.18701
 106, 3466.15381
 107, 3466.12744
 108, 3466.10229
 109, 3466.08252
 110, 3466.06494
 111, 3466.04810
 112, 3466.03467
 113, 3466.02881
 114, 3466.03125
 115, 3466.04028
 116, 3466.04565
 117, 3466.04468
 118, 3466.03857
 119, 3466.03857
 120, 3466.04004
 121, 3466.04199
 122, 3466.03979
 123, 3466.03174
 124, 3466.02100
 125, 3466.01025
 126, 3466.00220
 127, 3465.99878
 128, 3465.99805
 129, 3465.99805
 130, 3465.99951
 131, 3466.00098
 132, 3466.00073
 133, 3466.00000
 134, 3465.99951
 135, 3465.99927
 136, 3466.00049
 137, 3466.00049
 138, 3465.99951
 139, 3465.99756
 140, 3465.99609
 141, 3465.99512
 142, 3465.99341
 143, 3465.99243
 144, 3465.99243
 145, 3465.99243
 146, 3465.99292
 147, 3465.99268
 148, 3465.99268
 149, 3465.99243
 150, 3465.99243
 151, 3465.99268
 152, 3465.99268
 153, 3465.99268
 154, 3465.99268
 155, 3465.99219
 156, 3465.99121
 157, 3465.99121
 158, 3465.99097
 159, 3465.99121
 160, 3465.99121
 161, 3465.99121
 162, 3465.99097
 163, 3465.99121
 164, 3465.99121
 165, 3465.99121
 166, 3465.99146
 167, 3465.99121
 168, 3465.99121
 169, 3465.99097
 170, 3465.99072
 171, 3465.99097
 172, 3465.99097
 173, 3465.99121
 174, 3465.99097
 175, 3465.99121
 176, 3465.99072
 177, 3465.99097
 178, 3465.99097
 179, 3465.99072
 180, 3465.99097
 181, 3465.99121
 182, 3465.99072
 183, 3465.99097
 184, 3465.99121
 185, 3465.99072
 186, 3465.99072
 187, 3465.99072
 188, 3465.99072
 189, 3465.99097
 190, 3465.99072
 191, 3465.99048
 192, 3465.99072
 193, 3465.99072
 194, 3465.99121
 195, 3465.99072
 196, 3465.99072
 197, 3465.99097
 198, 3465.99072
 199, 3465.99072
 200, 3465.99072
validation loss: 1645.55688477
Starting experiment with k_cluster = 4
   1, 13781.78320
   2, 12331.44727
   3, 11071.94336
   4, 9959.28418
   5, 8968.55762
   6, 8098.12842
   7, 7333.66748
   8, 6666.86816
   9, 6077.48730
  10, 5548.36230
  11, 5067.33301
  12, 4627.71094
  13, 4233.59375
  14, 3890.78320
  15, 3602.12573
  16, 3360.67188
  17, 3155.43896
  18, 2986.00049
  19, 2849.38647
  20, 2739.21484
  21, 2653.73779
  22, 2589.72046
  23, 2542.13135
  24, 2512.19531
  25, 2499.40918
  26, 2499.11719
  27, 2504.93359
  28, 2513.72437
  29, 2524.25269
  30, 2535.04639
  31, 2543.00903
  32, 2547.51123
  33, 2548.00586
  34, 2544.26318
  35, 2536.87573
  36, 2525.13696
  37, 2508.86841
  38, 2488.99634
  39, 2467.38037
  40, 2445.35107
  41, 2423.98779
  42, 2403.57886
  43, 2384.49561
  44, 2367.13867
  45, 2351.68945
  46, 2337.75732
  47, 2325.41772
  48, 2314.94141
  49, 2306.98047
  50, 2301.41895
  51, 2297.88086
  52, 2296.77539
  53, 2297.66675
  54, 2299.64111
  55, 2302.12671
  56, 2304.79932
