   1, 30899.21094
   2, 28432.02148
   3, 26482.59180
   4, 24971.23047
   5, 23814.53516
   6, 22935.72266
   7, 22273.12695
   8, 21779.31055
   9, 21416.97266
  10, 21156.26367
  11, 20973.22852
  12, 20848.62500
  13, 20767.01172
  14, 20716.01953
  15, 20685.79297
  16, 20668.50586
  17, 20657.96484
  18, 20649.25391
  19, 20638.44141
  20, 20622.33594
  21, 20598.31836
  22, 20564.23047
  23, 20518.25781
  24, 20458.84570
  25, 20384.60938
  26, 20294.44727
  27, 20188.01562
  28, 20066.66797
  29, 19934.11523
  30, 19795.83008
  31, 19656.66992
  32, 19518.73438
  33, 19382.63086
  34, 19249.79102
  35, 19120.24219
  36, 18992.05859
  37, 18872.47852
  38, 18777.64062
  39, 18714.17773
  40, 18682.89258
  41, 18669.53906
  42, 18652.07031
  43, 18636.36914
  44, 18631.37891
  45, 18647.24609
  46, 18656.51953
  47, 18647.14844
  48, 18629.99023
  49, 18625.80273
  50, 18625.62305
  51, 18609.45312
  52, 18591.59180
  53, 18585.36328
  54, 18584.92578
  55, 18577.76758
  56, 18566.92383
  57, 18564.03711
  58, 18563.01953
  59, 18556.97656
  60, 18546.67773
  61, 18538.82812
  62, 18534.05859
  63, 18528.17188
  64, 18520.90625
  65, 18515.28711
  66, 18513.76172
  67, 18514.13477
  68, 18514.32812
  69, 18514.09766
  70, 18515.03906
  71, 18516.69727
  72, 18517.49609
  73, 18516.29688
  74, 18514.23438
  75, 18512.32227
  76, 18510.61328
  77, 18508.24219
  78, 18505.72266
  79, 18503.91016
  80, 18503.20508
  81, 18502.64258
  82, 18501.96484
  83, 18501.50391
  84, 18501.53711
  85, 18501.49219
  86, 18500.96484
  87, 18500.45703
  88, 18500.21484
  89, 18500.01367
  90, 18499.63086
  91, 18499.34961
  92, 18499.39062
  93, 18499.40625
  94, 18499.23047
  95, 18499.06445
  96, 18498.93359
  97, 18498.67188
  98, 18498.24414
  99, 18497.85352
 100, 18497.58203
 101, 18497.31055
 102, 18497.07617
 103, 18497.00391
 104, 18497.03516
 105, 18497.06250
 106, 18497.08203
 107, 18497.12109
 108, 18497.12891
 109, 18497.04883
 110, 18496.92578
 111, 18496.81055
 112, 18496.68359
 113, 18496.54102
 114, 18496.43359
 115, 18496.37500
 116, 18496.31836
 117, 18496.26953
 118, 18496.24609
 119, 18496.22656
 120, 18496.18945
 121, 18496.15039
 122, 18496.12500
 123, 18496.08398
 124, 18496.04102
 125, 18496.00781
 126, 18495.97656
 127, 18495.93750
 128, 18495.89844
 129, 18495.86914
 130, 18495.83008
 131, 18495.79688
 132, 18495.76562
 133, 18495.74023
 134, 18495.71484
 135, 18495.69531
 136, 18495.68359
 137, 18495.66406
 138, 18495.64453
 139, 18495.62695
 140, 18495.60352
 141, 18495.58203
 142, 18495.56055
 143, 18495.54102
 144, 18495.51953
 145, 18495.50586
 146, 18495.49219
 147, 18495.47852
 148, 18495.46289
 149, 18495.45117
 150, 18495.43750
 151, 18495.42578
 152, 18495.41016
 153, 18495.40039
 154, 18495.38867
 155, 18495.37891
 156, 18495.37109
 157, 18495.36523
 158, 18495.36523
 159, 18495.38281
 160, 18495.43359
 161, 18495.58398
 162, 18495.95508
 163, 18496.68750
 164, 18497.43750
 165, 18496.93555
 166, 18495.50195
 167, 18495.56250
 168, 18496.51172
 169, 18496.00977
 170, 18495.24805
 171, 18495.88281
 172, 18495.99805
 173, 18495.27734
 174, 18495.53906
 175, 18495.83398
 176, 18495.30664
 177, 18495.36328
 178, 18495.66992
 179, 18495.31445
 180, 18495.26367
 181, 18495.53125
 182, 18495.31445
 183, 18495.20312
 184, 18495.41602
 185, 18495.30859
 186, 18495.16992
 187, 18495.31641
 188, 18495.29297
 189, 18495.15430
 190, 18495.23633
 191, 18495.27344
 192, 18495.16406
 193, 18495.17188
 194, 18495.23828
 195, 18495.17969
 196, 18495.13477
 197, 18495.18555
 198, 18495.18750
 199, 18495.12891
 200, 18495.13672
 201, 18495.17188
 202, 18495.14258
 203, 18495.11328
 204, 18495.13086
 205, 18495.14453
 206, 18495.12109
 207, 18495.10352
 208, 18495.11719
 209, 18495.12500
 210, 18495.10938
 211, 18495.09570
 212, 18495.10156
 213, 18495.10938
 214, 18495.10156
 215, 18495.08984
 216, 18495.08398
 217, 18495.09180
 218, 18495.09375
 219, 18495.08789
 220, 18495.08008
 221, 18495.07617
 222, 18495.07812
 223, 18495.07812
 224, 18495.07812
 225, 18495.07422
 226, 18495.06836
 227, 18495.06641
 228, 18495.06445
 229, 18495.06836
 230, 18495.06641
 231, 18495.06641
 232, 18495.06445
 233, 18495.06055
 234, 18495.05664
 235, 18495.05469
 236, 18495.05273
 237, 18495.05078
 238, 18495.04688
 239, 18495.04688
 240, 18495.04688
 241, 18495.04688
 242, 18495.04688
 243, 18495.05078
 244, 18495.05859
 245, 18495.07422
 246, 18495.11719
 247, 18495.20703
 248, 18495.40430
 249, 18495.80078
 250, 18496.41016
 251, 18496.80469
 252, 18496.22656
 253, 18495.19141
 254, 18495.19922
 255, 18495.92578
 256, 18495.83789
 257, 18495.11719
 258, 18495.18945
 259, 18495.67578
 260, 18495.41797
 261, 18495.01562
 262, 18495.28320
 263, 18495.46484
 264, 18495.12500
 265, 18495.04492
 266, 18495.30859
 267, 18495.23633
 268, 18495.00781
 269, 18495.10938
 270, 18495.23047
 271, 18495.08203
